0.000000000000000000e+00,1.203000000000000000e+03,2.849000000000000000e+03,2.217000000000000000e+03,2.943000000000000000e+03,2.899000000000000000e+03,2.902000000000000000e+03,2.315000000000000000e+03,1.473000000000000000e+03,1.880000000000000000e+03,2.993000000000000000e+03,3.253000000000000000e+03,9.700000000000000000e+02,2.309000000000000000e+03,1.270000000000000000e+03,3.483000000000000000e+03,3.870000000000000000e+03,2.296000000000000000e+03,6.420000000000000000e+02,3.424000000000000000e+03,1.913000000000000000e+03,1.684000000000000000e+03,1.429000000000000000e+03,2.427000000000000000e+03,3.788000000000000000e+03,1.896000000000000000e+03,7.220000000000000000e+02,3.262000000000000000e+03,3.255000000000000000e+03,2.485000000000000000e+03,2.848000000000000000e+03
1.203000000000000000e+03,0.000000000000000000e+00,2.387000000000000000e+03,1.015000000000000000e+03,1.770000000000000000e+03,2.731000000000000000e+03,3.028000000000000000e+03,1.341000000000000000e+03,1.052000000000000000e+03,2.147000000000000000e+03,1.962000000000000000e+03,2.405000000000000000e+03,1.121000000000000000e+03,1.925000000000000000e+03,4.580000000000000000e+02,2.896000000000000000e+03,3.177000000000000000e+03,2.362000000000000000e+03,5.610000000000000000e+02,2.464000000000000000e+03,1.526000000000000000e+03,8.110000000000000000e+02,1.744000000000000000e+03,1.684000000000000000e+03,2.986000000000000000e+03,7.990000000000000000e+02,7.290000000000000000e+02,2.822000000000000000e+03,2.552000000000000000e+03,2.696000000000000000e+03,1.645000000000000000e+03
2.849000000000000000e+03,2.387000000000000000e+03,0.000000000000000000e+00,2.356000000000000000e+03,2.252000000000000000e+03,7.150000000000000000e+02,1.419000000000000000e+03,1.419000000000000000e+03,1.429000000000000000e+03,1.528000000000000000e+03,1.577000000000000000e+03,1.062000000000000000e+03,1.885000000000000000e+03,5.410000000000000000e+02,1.942000000000000000e+03,6.690000000000000000e+02,1.132000000000000000e+03,1.138000000000000000e+03,2.540000000000000000e+03,1.478000000000000000e+03,9.430000000000000000e+02,1.604000000000000000e+03,1.701000000000000000e+03,8.500000000000000000e+02,1.260000000000000000e+03,1.871000000000000000e+03,2.194000000000000000e+03,4.360000000000000000e+02,6.930000000000000000e+02,1.464000000000000000e+03,2.725000000000000000e+03
2.217000000000000000e+03,1.015000000000000000e+03,2.356000000000000000e+03,0.000000000000000000e+00,8.080000000000000000e+02,2.914000000000000000e+03,3.405000000000000000e+03,9.480000000000000000e+02,1.518000000000000000e+03,2.733000000000000000e+03,1.269000000000000000e+03,1.922000000000000000e+03,1.908000000000000000e+03,2.071000000000000000e+03,1.099000000000000000e+03,2.659000000000000000e+03,2.793000000000000000e+03,2.783000000000000000e+03,1.575000000000000000e+03,1.815000000000000000e+03,1.796000000000000000e+03,9.800000000000000000e+02,2.432000000000000000e+03,1.508000000000000000e+03,2.492000000000000000e+03,5.690000000000000000e+02,1.651000000000000000e+03,2.745000000000000000e+03,2.229000000000000000e+03,3.170000000000000000e+03,6.490000000000000000e+02
2.943000000000000000e+03,1.770000000000000000e+03,2.252000000000000000e+03,8.080000000000000000e+02,0.000000000000000000e+00,2.920000000000000000e+03,3.529000000000000000e+03,9.630000000000000000e+02,1.931000000000000000e+03,3.064000000000000000e+03,7.520000000000000000e+02,1.485000000000000000e+03,2.452000000000000000e+03,2.152000000000000000e+03,1.714000000000000000e+03,2.348000000000000000e+03,2.347000000000000000e+03,2.984000000000000000e+03,2.312000000000000000e+03,1.230000000000000000e+03,2.020000000000000000e+03,1.414000000000000000e+03,2.861000000000000000e+03,1.460000000000000000e+03,1.976000000000000000e+03,1.069000000000000000e+03,2.303000000000000000e+03,2.558000000000000000e+03,1.894000000000000000e+03,3.385000000000000000e+03,5.840000000000000000e+02
2.899000000000000000e+03,2.731000000000000000e+03,7.150000000000000000e+02,2.914000000000000000e+03,2.920000000000000000e+03,0.000000000000000000e+00,7.220000000000000000e+02,2.023000000000000000e+03,1.683000000000000000e+03,1.194000000000000000e+03,2.278000000000000000e+03,1.771000000000000000e+03,1.946000000000000000e+03,8.480000000000000000e+02,2.273000000000000000e+03,1.161000000000000000e+03,1.638000000000000000e+03,7.060000000000000000e+02,2.742000000000000000e+03,2.190000000000000000e+03,1.208000000000000000e+03,2.036000000000000000e+03,1.536000000000000000e+03,1.468000000000000000e+03,1.880000000000000000e+03,2.379000000000000000e+03,2.352000000000000000e+03,7.210000000000000000e+02,1.369000000000000000e+03,8.810000000000000000e+02,3.354000000000000000e+03
2.902000000000000000e+03,3.028000000000000000e+03,1.419000000000000000e+03,3.405000000000000000e+03,3.529000000000000000e+03,7.220000000000000000e+02,0.000000000000000000e+00,2.588000000000000000e+03,1.994000000000000000e+03,1.023000000000000000e+03,2.937000000000000000e+03,2.481000000000000000e+03,2.046000000000000000e+03,1.378000000000000000e+03,2.589000000000000000e+03,1.870000000000000000e+03,2.337000000000000000e+03,6.650000000000000000e+02,2.905000000000000000e+03,2.897000000000000000e+03,1.611000000000000000e+03,2.456000000000000000e+03,1.474000000000000000e+03,2.072000000000000000e+03,2.599000000000000000e+03,2.844000000000000000e+03,2.501000000000000000e+03,1.426000000000000000e+03,2.089000000000000000e+03,4.320000000000000000e+02,3.911000000000000000e+03
2.315000000000000000e+03,1.341000000000000000e+03,1.419000000000000000e+03,9.480000000000000000e+02,9.630000000000000000e+02,2.023000000000000000e+03,2.588000000000000000e+03,0.000000000000000000e+00,1.038000000000000000e+03,2.107000000000000000e+03,6.820000000000000000e+02,1.077000000000000000e+03,1.618000000000000000e+03,1.212000000000000000e+03,1.055000000000000000e+03,1.721000000000000000e+03,1.905000000000000000e+03,2.024000000000000000e+03,1.758000000000000000e+03,1.131000000000000000e+03,1.057000000000000000e+03,6.310000000000000000e+02,1.936000000000000000e+03,5.690000000000000000e+02,1.663000000000000000e+03,5.770000000000000000e+02,1.603000000000000000e+03,1.797000000000000000e+03,1.308000000000000000e+03,2.424000000000000000e+03,1.332000000000000000e+03
1.473000000000000000e+03,1.052000000000000000e+03,1.429000000000000000e+03,1.518000000000000000e+03,1.931000000000000000e+03,1.683000000000000000e+03,1.994000000000000000e+03,1.038000000000000000e+03,0.000000000000000000e+00,1.217000000000000000e+03,1.694000000000000000e+03,1.805000000000000000e+03,6.030000000000000000e+02,9.140000000000000000e+02,6.000000000000000000e+02,2.028000000000000000e+03,2.399000000000000000e+03,1.334000000000000000e+03,1.111000000000000000e+03,2.031000000000000000e+03,4.980000000000000000e+02,5.460000000000000000e+02,9.350000000000000000e+02,9.710000000000000000e+02,2.322000000000000000e+03,9.580000000000000000e+02,7.750000000000000000e+02,1.861000000000000000e+03,1.782000000000000000e+03,1.696000000000000000e+03,2.121000000000000000e+03
1.880000000000000000e+03,2.147000000000000000e+03,1.528000000000000000e+03,2.733000000000000000e+03,3.064000000000000000e+03,1.194000000000000000e+03,1.023000000000000000e+03,2.107000000000000000e+03,1.217000000000000000e+03,0.000000000000000000e+00,2.646000000000000000e+03,2.440000000000000000e+03,1.072000000000000000e+03,1.123000000000000000e+03,1.751000000000000000e+03,2.178000000000000000e+03,2.655000000000000000e+03,4.910000000000000000e+02,1.932000000000000000e+03,2.798000000000000000e+03,1.057000000000000000e+03,1.755000000000000000e+03,4.580000000000000000e+02,1.747000000000000000e+03,2.773000000000000000e+03,2.169000000000000000e+03,1.534000000000000000e+03,1.801000000000000000e+03,2.186000000000000000e+03,6.070000000000000000e+02,3.322000000000000000e+03
