0.000000000000000000e+00,1.308000000000000000e+03,1.353000000000000000e+03,2.057000000000000000e+03,1.074000000000000000e+03,2.210000000000000000e+03,2.615000000000000000e+03,5.690000000000000000e+02,1.160000000000000000e+03,2.220000000000000000e+03,2.540000000000000000e+02,1.470000000000000000e+03,1.310000000000000000e+03,1.789000000000000000e+03,2.571000000000000000e+03,2.167000000000000000e+03,1.211000000000000000e+03,1.578000000000000000e+03,1.554000000000000000e+03,1.092000000000000000e+03,1.398000000000000000e+03,1.018000000000000000e+03,1.787000000000000000e+03,8.360000000000000000e+02,8.210000000000000000e+02,2.597000000000000000e+03,2.110000000000000000e+03,2.410000000000000000e+03,2.390000000000000000e+02,1.828000000000000000e+03,2.563000000000000000e+03
1.308000000000000000e+03,0.000000000000000000e+00,1.208000000000000000e+03,7.580000000000000000e+02,3.730000000000000000e+02,1.690000000000000000e+03,1.365000000000000000e+03,8.130000000000000000e+02,1.638000000000000000e+03,1.132000000000000000e+03,1.207000000000000000e+03,2.020000000000000000e+02,1.581000000000000000e+03,4.850000000000000000e+02,1.276000000000000000e+03,1.533000000000000000e+03,6.060000000000000000e+02,4.760000000000000000e+02,3.570000000000000000e+02,1.176000000000000000e+03,4.850000000000000000e+02,1.327000000000000000e+03,1.663000000000000000e+03,7.000000000000000000e+02,5.760000000000000000e+02,2.077000000000000000e+03,1.825000000000000000e+03,1.537000000000000000e+03,1.071000000000000000e+03,6.820000000000000000e+02,1.368000000000000000e+03
1.353000000000000000e+03,1.208000000000000000e+03,0.000000000000000000e+00,1.763000000000000000e+03,1.377000000000000000e+03,8.660000000000000000e+02,1.839000000000000000e+03,1.339000000000000000e+03,6.560000000000000000e+02,1.273000000000000000e+03,1.102000000000000000e+03,1.393000000000000000e+03,4.730000000000000000e+02,1.424000000000000000e+03,1.948000000000000000e+03,8.630000000000000000e+02,1.677000000000000000e+03,1.684000000000000000e+03,1.093000000000000000e+03,2.740000000000000000e+02,7.970000000000000000e+02,4.450000000000000000e+02,4.960000000000000000e+02,1.496000000000000000e+03,8.530000000000000000e+02,1.245000000000000000e+03,7.720000000000000000e+02,1.210000000000000000e+03,1.204000000000000000e+03,1.874000000000000000e+03,1.687000000000000000e+03
2.057000000000000000e+03,7.580000000000000000e+02,1.763000000000000000e+03,0.000000000000000000e+00,1.018000000000000000e+03,1.933000000000000000e+03,8.610000000000000000e+02,1.529000000000000000e+03,2.307000000000000000e+03,1.001000000000000000e+03,1.965000000000000000e+03,5.880000000000000000e+02,2.203000000000000000e+03,3.410000000000000000e+02,6.470000000000000000e+02,1.731000000000000000e+03,1.063000000000000000e+03,6.040000000000000000e+02,6.750000000000000000e+02,1.817000000000000000e+03,9.720000000000000000e+02,1.998000000000000000e+03,2.127000000000000000e+03,1.343000000000000000e+03,1.325000000000000000e+03,2.251000000000000000e+03,2.182000000000000000e+03,1.533000000000000000e+03,1.823000000000000000e+03,4.790000000000000000e+02,9.830000000000000000e+02
1.074000000000000000e+03,3.730000000000000000e+02,1.377000000000000000e+03,1.018000000000000000e+03,0.000000000000000000e+00,1.985000000000000000e+03,1.720000000000000000e+03,5.180000000000000000e+02,1.674000000000000000e+03,1.505000000000000000e+03,1.039000000000000000e+03,4.430000000000000000e+02,1.670000000000000000e+03,8.170000000000000000e+02,1.604000000000000000e+03,1.846000000000000000e+03,3.000000000000000000e+02,5.060000000000000000e+02,7.290000000000000000e+02,1.271000000000000000e+03,7.930000000000000000e+02,1.378000000000000000e+03,1.864000000000000000e+03,3.380000000000000000e+02,5.640000000000000000e+02,2.382000000000000000e+03,2.073000000000000000e+03,1.892000000000000000e+03,8.540000000000000000e+02,7.560000000000000000e+02,1.736000000000000000e+03
2.210000000000000000e+03,1.690000000000000000e+03,8.660000000000000000e+02,1.933000000000000000e+03,1.985000000000000000e+03,0.000000000000000000e+00,1.595000000000000000e+03,2.107000000000000000e+03,1.393000000000000000e+03,1.034000000000000000e+03,1.962000000000000000e+03,1.815000000000000000e+03,1.156000000000000000e+03,1.654000000000000000e+03,1.818000000000000000e+03,2.110000000000000000e+02,2.273000000000000000e+03,2.115000000000000000e+03,1.408000000000000000e+03,1.140000000000000000e+03,1.207000000000000000e+03,1.287000000000000000e+03,6.190000000000000000e+02,2.200000000000000000e+03,1.582000000000000000e+03,4.030000000000000000e+02,3.680000000000000000e+02,6.190000000000000000e+02,2.042000000000000000e+03,2.227000000000000000e+03,1.380000000000000000e+03
2.615000000000000000e+03,1.365000000000000000e+03,1.839000000000000000e+03,8.610000000000000000e+02,1.720000000000000000e+03,1.595000000000000000e+03,0.000000000000000000e+00,2.172000000000000000e+03,2.484000000000000000e+03,5.900000000000000000e+02,2.456000000000000000e+03,1.288000000000000000e+03,2.311000000000000000e+03,9.080000000000000000e+02,2.960000000000000000e+02,1.387000000000000000e+03,1.854000000000000000e+03,1.428000000000000000e+03,1.063000000000000000e+03,2.007000000000000000e+03,1.246000000000000000e+03,2.213000000000000000e+03,2.021000000000000000e+03,2.057000000000000000e+03,1.798000000000000000e+03,1.789000000000000000e+03,1.935000000000000000e+03,1.016000000000000000e+03,2.377000000000000000e+03,1.340000000000000000e+03,2.260000000000000000e+02
5.690000000000000000e+02,8.130000000000000000e+02,1.339000000000000000e+03,1.529000000000000000e+03,5.180000000000000000e+02,2.107000000000000000e+03,2.172000000000000000e+03,0.000000000000000000e+00,1.421000000000000000e+03,1.864000000000000000e+03,5.970000000000000000e+02,9.430000000000000000e+02,1.488000000000000000e+03,1.295000000000000000e+03,2.088000000000000000e+03,2.012000000000000000e+03,6.470000000000000000e+02,1.016000000000000000e+03,1.120000000000000000e+03,1.143000000000000000e+03,1.053000000000000000e+03,1.173000000000000000e+03,1.830000000000000000e+03,2.780000000000000000e+02,5.270000000000000000e+02,2.510000000000000000e+03,2.104000000000000000e+03,2.160000000000000000e+03,3.780000000000000000e+02,1.264000000000000000e+03,2.156000000000000000e+03
1.160000000000000000e+03,1.638000000000000000e+03,6.560000000000000000e+02,2.307000000000000000e+03,1.674000000000000000e+03,1.393000000000000000e+03,2.484000000000000000e+03,1.421000000000000000e+03,0.000000000000000000e+00,1.927000000000000000e+03,9.290000000000000000e+02,1.840000000000000000e+03,2.380000000000000000e+02,1.968000000000000000e+03,2.574000000000000000e+03,1.454000000000000000e+03,1.948000000000000000e+03,2.094000000000000000e+03,1.635000000000000000e+03,4.940000000000000000e+02,1.345000000000000000e+03,3.110000000000000000e+02,8.040000000000000000e+02,1.661000000000000000e+03,1.114000000000000000e+03,1.702000000000000000e+03,1.148000000000000000e+03,1.843000000000000000e+03,1.128000000000000000e+03,2.319000000000000000e+03,2.340000000000000000e+03
2.220000000000000000e+03,1.132000000000000000e+03,1.273000000000000000e+03,1.001000000000000000e+03,1.505000000000000000e+03,1.034000000000000000e+03,5.900000000000000000e+02,1.864000000000000000e+03,1.927000000000000000e+03,0.000000000000000000e+00,2.028000000000000000e+03,1.146000000000000000e+03,1.741000000000000000e+03,8.280000000000000000e+02,7.850000000000000000e+02,8.230000000000000000e+02,1.719000000000000000e+03,1.389000000000000000e+03,7.760000000000000000e+02,1.468000000000000000e+03,8.260000000000000000e+02,1.673000000000000000e+03,1.431000000000000000e+03,1.819000000000000000e+03,1.405000000000000000e+03,1.288000000000000000e+03,1.357000000000000000e+03,5.350000000000000000e+02,1.991000000000000000e+03,1.406000000000000000e+03,4.140000000000000000e+02
