0.000000000000000000e+00,2.220000000000000000e+02,2.014000000000000000e+03,7.840000000000000000e+02,1.445000000000000000e+03,1.570000000000000000e+03,8.880000000000000000e+02,1.468000000000000000e+03,1.736000000000000000e+03,7.060000000000000000e+02,1.591000000000000000e+03,1.696000000000000000e+03,1.836000000000000000e+03,8.990000000000000000e+02,1.313000000000000000e+03,9.060000000000000000e+02,1.147000000000000000e+03,2.052000000000000000e+03,6.710000000000000000e+02,1.210000000000000000e+03,1.056000000000000000e+03,4.380000000000000000e+02,1.303000000000000000e+03,1.513000000000000000e+03,9.500000000000000000e+02,7.860000000000000000e+02,1.936000000000000000e+03,7.600000000000000000e+02,1.876000000000000000e+03,1.851000000000000000e+03,1.045000000000000000e+03
2.220000000000000000e+02,0.000000000000000000e+00,2.006000000000000000e+03,5.650000000000000000e+02,1.276000000000000000e+03,1.446000000000000000e+03,9.160000000000000000e+02,1.555000000000000000e+03,1.794000000000000000e+03,9.090000000000000000e+02,1.514000000000000000e+03,1.705000000000000000e+03,1.700000000000000000e+03,1.034000000000000000e+03,1.198000000000000000e+03,7.290000000000000000e+02,9.680000000000000000e+02,1.944000000000000000e+03,7.030000000000000000e+02,1.216000000000000000e+03,9.040000000000000000e+02,3.110000000000000000e+02,1.414000000000000000e+03,1.483000000000000000e+03,8.860000000000000000e+02,9.550000000000000000e+02,1.849000000000000000e+03,6.690000000000000000e+02,1.845000000000000000e+03,1.740000000000000000e+03,8.260000000000000000e+02
2.014000000000000000e+03,2.006000000000000000e+03,0.000000000000000000e+00,1.979000000000000000e+03,1.479000000000000000e+03,1.077000000000000000e+03,1.134000000000000000e+03,9.120000000000000000e+02,6.190000000000000000e+02,1.867000000000000000e+03,7.170000000000000000e+02,3.420000000000000000e+02,1.184000000000000000e+03,1.408000000000000000e+03,1.101000000000000000e+03,1.621000000000000000e+03,1.588000000000000000e+03,9.270000000000000000e+02,1.347000000000000000e+03,8.060000000000000000e+02,1.421000000000000000e+03,1.718000000000000000e+03,1.126000000000000000e+03,5.390000000000000000e+02,1.148000000000000000e+03,1.622000000000000000e+03,7.150000000000000000e+02,1.379000000000000000e+03,2.420000000000000000e+02,9.440000000000000000e+02,2.018000000000000000e+03
7.840000000000000000e+02,5.650000000000000000e+02,1.979000000000000000e+03,0.000000000000000000e+00,8.490000000000000000e+02,1.145000000000000000e+03,1.096000000000000000e+03,1.787000000000000000e+03,1.943000000000000000e+03,1.417000000000000000e+03,1.344000000000000000e+03,1.741000000000000000e+03,1.343000000000000000e+03,1.408000000000000000e+03,9.520000000000000000e+02,3.740000000000000000e+02,5.390000000000000000e+02,1.658000000000000000e+03,9.440000000000000000e+02,1.296000000000000000e+03,5.970000000000000000e+02,4.840000000000000000e+02,1.709000000000000000e+03,1.441000000000000000e+03,8.560000000000000000e+02,1.398000000000000000e+03,1.624000000000000000e+03,6.450000000000000000e+02,1.772000000000000000e+03,1.452000000000000000e+03,2.610000000000000000e+02
1.445000000000000000e+03,1.276000000000000000e+03,1.479000000000000000e+03,8.490000000000000000e+02,0.000000000000000000e+00,4.150000000000000000e+02,1.150000000000000000e+03,1.705000000000000000e+03,1.707000000000000000e+03,1.857000000000000000e+03,7.610000000000000000e+02,1.372000000000000000e+03,5.130000000000000000e+02,1.626000000000000000e+03,4.260000000000000000e+02,5.470000000000000000e+02,3.160000000000000000e+02,8.690000000000000000e+02,1.155000000000000000e+03,1.119000000000000000e+03,4.040000000000000000e+02,1.009000000000000000e+03,1.740000000000000000e+03,1.028000000000000000e+03,7.720000000000000000e+02,1.726000000000000000e+03,9.090000000000000000e+02,7.800000000000000000e+02,1.238000000000000000e+03,6.820000000000000000e+02,7.170000000000000000e+02
1.570000000000000000e+03,1.446000000000000000e+03,1.077000000000000000e+03,1.145000000000000000e+03,4.150000000000000000e+02,0.000000000000000000e+00,1.022000000000000000e+03,1.442000000000000000e+03,1.380000000000000000e+03,1.828000000000000000e+03,3.700000000000000000e+02,1.014000000000000000e+03,2.850000000000000000e+02,1.508000000000000000e+03,2.600000000000000000e+02,7.810000000000000000e+02,6.260000000000000000e+02,5.140000000000000000e+02,1.105000000000000000e+03,8.780000000000000000e+02,5.620000000000000000e+02,1.142000000000000000e+03,1.524000000000000000e+03,6.820000000000000000e+02,6.890000000000000000e+02,1.652000000000000000e+03,5.020000000000000000e+02,8.160000000000000000e+02,8.350000000000000000e+02,3.080000000000000000e+02,1.078000000000000000e+03
8.880000000000000000e+02,9.160000000000000000e+02,1.134000000000000000e+03,1.096000000000000000e+03,1.150000000000000000e+03,1.022000000000000000e+03,0.000000000000000000e+00,6.910000000000000000e+02,8.830000000000000000e+02,8.390000000000000000e+02,8.610000000000000000e+02,8.090000000000000000e+02,1.304000000000000000e+03,4.880000000000000000e+02,7.880000000000000000e+02,8.620000000000000000e+02,1.004000000000000000e+03,1.380000000000000000e+03,2.170000000000000000e+02,3.300000000000000000e+02,8.010000000000000000e+02,6.790000000000000000e+02,6.330000000000000000e+02,6.720000000000000000e+02,3.780000000000000000e+02,6.370000000000000000e+02,1.206000000000000000e+03,4.740000000000000000e+02,1.021000000000000000e+03,1.213000000000000000e+03,1.257000000000000000e+03
1.468000000000000000e+03,1.555000000000000000e+03,9.120000000000000000e+02,1.787000000000000000e+03,1.705000000000000000e+03,1.442000000000000000e+03,6.910000000000000000e+02,0.000000000000000000e+00,3.400000000000000000e+02,1.070000000000000000e+03,1.130000000000000000e+03,6.100000000000000000e+02,1.682000000000000000e+03,6.230000000000000000e+02,1.286000000000000000e+03,1.533000000000000000e+03,1.637000000000000000e+03,1.601000000000000000e+03,8.690000000000000000e+02,5.860000000000000000e+02,1.429000000000000000e+03,1.359000000000000000e+03,2.310000000000000000e+02,7.990000000000000000e+02,9.990000000000000000e+02,8.280000000000000000e+02,1.379000000000000000e+03,1.156000000000000000e+03,9.610000000000000000e+02,1.504000000000000000e+03,1.940000000000000000e+03
1.736000000000000000e+03,1.794000000000000000e+03,6.190000000000000000e+02,1.943000000000000000e+03,1.707000000000000000e+03,1.380000000000000000e+03,8.830000000000000000e+02,3.400000000000000000e+02,0.000000000000000000e+00,1.401000000000000000e+03,1.027000000000000000e+03,3.950000000000000000e+02,1.581000000000000000e+03,9.450000000000000000e+02,1.282000000000000000e+03,1.644000000000000000e+03,1.701000000000000000e+03,1.429000000000000000e+03,1.091000000000000000e+03,6.520000000000000000e+02,1.500000000000000000e+03,1.561000000000000000e+03,5.710000000000000000e+02,6.980000000000000000e+02,1.100000000000000000e+03,1.156000000000000000e+03,1.202000000000000000e+03,1.298000000000000000e+03,7.290000000000000000e+02,1.373000000000000000e+03,2.060000000000000000e+03
7.060000000000000000e+02,9.090000000000000000e+02,1.867000000000000000e+03,1.417000000000000000e+03,1.857000000000000000e+03,1.828000000000000000e+03,8.390000000000000000e+02,1.070000000000000000e+03,1.401000000000000000e+03,0.000000000000000000e+00,1.700000000000000000e+03,1.525000000000000000e+03,2.114000000000000000e+03,4.630000000000000000e+02,1.576000000000000000e+03,1.398000000000000000e+03,1.618000000000000000e+03,2.218000000000000000e+03,7.240000000000000000e+02,1.127000000000000000e+03,1.457000000000000000e+03,9.520000000000000000e+02,8.480000000000000000e+02,1.488000000000000000e+03,1.141000000000000000e+03,2.480000000000000000e+02,2.044000000000000000e+03,1.077000000000000000e+03,1.810000000000000000e+03,2.046000000000000000e+03,1.664000000000000000e+03
