0.000000000000000000e+00,2.255000000000000000e+03,3.020000000000000000e+03,2.411000000000000000e+03,1.086000000000000000e+03,1.624000000000000000e+03,3.238000000000000000e+03,1.688000000000000000e+03,5.080000000000000000e+02,1.473000000000000000e+03,2.256000000000000000e+03,2.098000000000000000e+03,6.170000000000000000e+02,2.977000000000000000e+03,2.648000000000000000e+03,3.130000000000000000e+03
2.255000000000000000e+03,0.000000000000000000e+00,1.395000000000000000e+03,8.730000000000000000e+02,1.312000000000000000e+03,9.430000000000000000e+02,9.880000000000000000e+02,1.576000000000000000e+03,2.071000000000000000e+03,2.161000000000000000e+03,6.280000000000000000e+02,1.374000000000000000e+03,1.686000000000000000e+03,1.923000000000000000e+03,9.000000000000000000e+02,1.107000000000000000e+03
3.020000000000000000e+03,1.395000000000000000e+03,0.000000000000000000e+00,2.239000000000000000e+03,1.937000000000000000e+03,2.249000000000000000e+03,1.302000000000000000e+03,2.915000000000000000e+03,2.631000000000000000e+03,2.146000000000000000e+03,8.850000000000000000e+02,2.766000000000000000e+03,2.622000000000000000e+03,7.540000000000000000e+02,4.990000000000000000e+02,6.090000000000000000e+02
2.411000000000000000e+03,8.730000000000000000e+02,2.239000000000000000e+03,0.000000000000000000e+00,1.781000000000000000e+03,7.880000000000000000e+02,1.402000000000000000e+03,1.083000000000000000e+03,2.410000000000000000e+03,2.789000000000000000e+03,1.498000000000000000e+03,6.770000000000000000e+02,1.795000000000000000e+03,2.797000000000000000e+03,1.758000000000000000e+03,1.838000000000000000e+03
1.086000000000000000e+03,1.312000000000000000e+03,1.937000000000000000e+03,1.781000000000000000e+03,0.000000000000000000e+00,1.113000000000000000e+03,2.246000000000000000e+03,1.596000000000000000e+03,7.750000000000000000e+02,1.046000000000000000e+03,1.180000000000000000e+03,1.789000000000000000e+03,7.440000000000000000e+02,1.975000000000000000e+03,1.564000000000000000e+03,2.058000000000000000e+03
1.624000000000000000e+03,9.430000000000000000e+02,2.249000000000000000e+03,7.880000000000000000e+02,1.113000000000000000e+03,0.000000000000000000e+00,1.860000000000000000e+03,6.680000000000000000e+02,1.647000000000000000e+03,2.158000000000000000e+03,1.372000000000000000e+03,6.870000000000000000e+02,1.007000000000000000e+03,2.620000000000000000e+03,1.755000000000000000e+03,2.046000000000000000e+03
3.238000000000000000e+03,9.880000000000000000e+02,1.302000000000000000e+03,1.402000000000000000e+03,2.246000000000000000e+03,1.860000000000000000e+03,0.000000000000000000e+00,2.408000000000000000e+03,3.020000000000000000e+03,2.936000000000000000e+03,1.180000000000000000e+03,2.070000000000000000e+03,2.674000000000000000e+03,2.044000000000000000e+03,1.045000000000000000e+03,7.010000000000000000e+02
1.688000000000000000e+03,1.576000000000000000e+03,2.915000000000000000e+03,1.083000000000000000e+03,1.596000000000000000e+03,6.680000000000000000e+02,2.408000000000000000e+03,0.000000000000000000e+00,1.898000000000000000e+03,2.613000000000000000e+03,2.040000000000000000e+03,4.820000000000000000e+02,1.157000000000000000e+03,3.279000000000000000e+03,2.419000000000000000e+03,2.681000000000000000e+03
5.080000000000000000e+02,2.071000000000000000e+03,2.631000000000000000e+03,2.410000000000000000e+03,7.750000000000000000e+02,1.647000000000000000e+03,3.020000000000000000e+03,1.898000000000000000e+03,0.000000000000000000e+00,9.670000000000000000e+02,1.942000000000000000e+03,2.237000000000000000e+03,7.430000000000000000e+02,2.515000000000000000e+03,2.307000000000000000e+03,2.816000000000000000e+03
1.473000000000000000e+03,2.161000000000000000e+03,2.146000000000000000e+03,2.789000000000000000e+03,1.046000000000000000e+03,2.158000000000000000e+03,2.936000000000000000e+03,2.613000000000000000e+03,9.670000000000000000e+02,0.000000000000000000e+00,1.756000000000000000e+03,2.835000000000000000e+03,1.562000000000000000e+03,1.792000000000000000e+03,1.992000000000000000e+03,2.521000000000000000e+03
2.256000000000000000e+03,6.280000000000000000e+02,8.850000000000000000e+02,1.498000000000000000e+03,1.180000000000000000e+03,1.372000000000000000e+03,1.180000000000000000e+03,2.040000000000000000e+03,1.942000000000000000e+03,1.756000000000000000e+03,0.000000000000000000e+00,1.934000000000000000e+03,1.789000000000000000e+03,1.305000000000000000e+03,4.140000000000000000e+02,8.770000000000000000e+02
2.098000000000000000e+03,1.374000000000000000e+03,2.766000000000000000e+03,6.770000000000000000e+02,1.789000000000000000e+03,6.870000000000000000e+02,2.070000000000000000e+03,4.820000000000000000e+02,2.237000000000000000e+03,2.835000000000000000e+03,1.934000000000000000e+03,0.000000000000000000e+00,1.520000000000000000e+03,3.227000000000000000e+03,2.268000000000000000e+03,2.443000000000000000e+03
6.170000000000000000e+02,1.686000000000000000e+03,2.622000000000000000e+03,1.795000000000000000e+03,7.440000000000000000e+02,1.007000000000000000e+03,2.674000000000000000e+03,1.157000000000000000e+03,7.430000000000000000e+02,1.562000000000000000e+03,1.789000000000000000e+03,1.520000000000000000e+03,0.000000000000000000e+00,2.718000000000000000e+03,2.199000000000000000e+03,2.642000000000000000e+03
2.977000000000000000e+03,1.923000000000000000e+03,7.540000000000000000e+02,2.797000000000000000e+03,1.975000000000000000e+03,2.620000000000000000e+03,2.044000000000000000e+03,3.279000000000000000e+03,2.515000000000000000e+03,1.792000000000000000e+03,1.305000000000000000e+03,3.227000000000000000e+03,2.718000000000000000e+03,0.000000000000000000e+00,1.082000000000000000e+03,1.362000000000000000e+03
2.648000000000000000e+03,9.000000000000000000e+02,4.990000000000000000e+02,1.758000000000000000e+03,1.564000000000000000e+03,1.755000000000000000e+03,1.045000000000000000e+03,2.419000000000000000e+03,2.307000000000000000e+03,1.992000000000000000e+03,4.140000000000000000e+02,2.268000000000000000e+03,2.199000000000000000e+03,1.082000000000000000e+03,0.000000000000000000e+00,5.320000000000000000e+02
3.130000000000000000e+03,1.107000000000000000e+03,6.090000000000000000e+02,1.838000000000000000e+03,2.058000000000000000e+03,2.046000000000000000e+03,7.010000000000000000e+02,2.681000000000000000e+03,2.816000000000000000e+03,2.521000000000000000e+03,8.770000000000000000e+02,2.443000000000000000e+03,2.642000000000000000e+03,1.362000000000000000e+03,5.320000000000000000e+02,0.000000000000000000e+00
