0.000000000000000000e+00,1.655000000000000000e+03,1.996000000000000000e+03,7.320000000000000000e+02,1.631000000000000000e+03,1.297000000000000000e+03,1.842000000000000000e+03,1.191000000000000000e+03,5.560000000000000000e+02,1.112000000000000000e+03,7.420000000000000000e+02,2.418000000000000000e+03,2.230000000000000000e+03,1.360000000000000000e+03,1.659000000000000000e+03,1.989000000000000000e+03
1.655000000000000000e+03,0.000000000000000000e+00,7.620000000000000000e+02,9.270000000000000000e+02,1.177000000000000000e+03,1.007000000000000000e+03,5.490000000000000000e+02,1.498000000000000000e+03,1.350000000000000000e+03,1.075000000000000000e+03,1.271000000000000000e+03,9.040000000000000000e+02,5.790000000000000000e+02,5.950000000000000000e+02,1.555000000000000000e+03,1.121000000000000000e+03
1.996000000000000000e+03,7.620000000000000000e+02,0.000000000000000000e+00,1.375000000000000000e+03,7.340000000000000000e+02,1.734000000000000000e+03,1.278000000000000000e+03,1.313000000000000000e+03,1.519000000000000000e+03,1.003000000000000000e+03,1.859000000000000000e+03,5.150000000000000000e+02,7.540000000000000000e+02,1.328000000000000000e+03,1.126000000000000000e+03,1.869000000000000000e+03
7.320000000000000000e+02,9.270000000000000000e+02,1.375000000000000000e+03,0.000000000000000000e+00,1.242000000000000000e+03,7.940000000000000000e+02,1.140000000000000000e+03,1.106000000000000000e+03,5.900000000000000000e+02,7.780000000000000000e+02,5.370000000000000000e+02,1.738000000000000000e+03,1.505000000000000000e+03,6.840000000000000000e+02,1.443000000000000000e+03,1.405000000000000000e+03
1.631000000000000000e+03,1.177000000000000000e+03,7.340000000000000000e+02,1.242000000000000000e+03,0.000000000000000000e+00,1.888000000000000000e+03,1.719000000000000000e+03,6.360000000000000000e+02,1.080000000000000000e+03,5.210000000000000000e+02,1.780000000000000000e+03,1.243000000000000000e+03,1.432000000000000000e+03,1.553000000000000000e+03,4.030000000000000000e+02,2.253000000000000000e+03
1.297000000000000000e+03,1.007000000000000000e+03,1.734000000000000000e+03,7.940000000000000000e+02,1.888000000000000000e+03,0.000000000000000000e+00,7.740000000000000000e+02,1.885000000000000000e+03,1.372000000000000000e+03,1.514000000000000000e+03,5.780000000000000000e+02,1.902000000000000000e+03,1.481000000000000000e+03,4.120000000000000000e+02,2.167000000000000000e+03,6.980000000000000000e+02
1.842000000000000000e+03,5.490000000000000000e+02,1.278000000000000000e+03,1.140000000000000000e+03,1.719000000000000000e+03,7.740000000000000000e+02,0.000000000000000000e+00,1.974000000000000000e+03,1.687000000000000000e+03,1.549000000000000000e+03,1.256000000000000000e+03,1.264000000000000000e+03,7.750000000000000000e+02,4.890000000000000000e+02,2.088000000000000000e+03,5.950000000000000000e+02
1.191000000000000000e+03,1.498000000000000000e+03,1.313000000000000000e+03,1.106000000000000000e+03,6.360000000000000000e+02,1.885000000000000000e+03,1.974000000000000000e+03,0.000000000000000000e+00,6.610000000000000000e+02,4.260000000000000000e+02,1.586000000000000000e+03,1.827000000000000000e+03,1.909000000000000000e+03,1.658000000000000000e+03,4.830000000000000000e+02,2.410000000000000000e+03
5.560000000000000000e+02,1.350000000000000000e+03,1.519000000000000000e+03,5.900000000000000000e+02,1.080000000000000000e+03,1.372000000000000000e+03,1.687000000000000000e+03,6.610000000000000000e+02,0.000000000000000000e+00,5.670000000000000000e+02,9.670000000000000000e+02,1.983000000000000000e+03,1.887000000000000000e+03,1.262000000000000000e+03,1.111000000000000000e+03,1.994000000000000000e+03
1.112000000000000000e+03,1.075000000000000000e+03,1.003000000000000000e+03,7.780000000000000000e+02,5.210000000000000000e+02,1.514000000000000000e+03,1.549000000000000000e+03,4.260000000000000000e+02,5.670000000000000000e+02,0.000000000000000000e+00,1.304000000000000000e+03,1.501000000000000000e+03,1.515000000000000000e+03,1.251000000000000000e+03,6.650000000000000000e+02,1.999000000000000000e+03
