0.000000000000000000e+00,4.200000000000000000e+02,1.996000000000000000e+03,8.730000000000000000e+02,1.595000000000000000e+03,9.170000000000000000e+02,1.339000000000000000e+03,1.683000000000000000e+03,8.020000000000000000e+02,1.915000000000000000e+03,4.870000000000000000e+02,1.472000000000000000e+03,8.610000000000000000e+02,1.652000000000000000e+03,7.550000000000000000e+02,1.331000000000000000e+03
4.200000000000000000e+02,0.000000000000000000e+00,1.618000000000000000e+03,4.590000000000000000e+02,1.217000000000000000e+03,9.440000000000000000e+02,1.143000000000000000e+03,1.283000000000000000e+03,4.610000000000000000e+02,1.586000000000000000e+03,5.120000000000000000e+02,1.149000000000000000e+03,9.500000000000000000e+02,1.233000000000000000e+03,4.970000000000000000e+02,1.022000000000000000e+03
1.996000000000000000e+03,1.618000000000000000e+03,0.000000000000000000e+00,1.183000000000000000e+03,4.020000000000000000e+02,1.691000000000000000e+03,2.137000000000000000e+03,1.244000000000000000e+03,1.584000000000000000e+03,1.877000000000000000e+03,2.065000000000000000e+03,1.720000000000000000e+03,2.450000000000000000e+03,7.610000000000000000e+02,1.281000000000000000e+03,7.610000000000000000e+02
8.730000000000000000e+02,4.590000000000000000e+02,1.183000000000000000e+03,0.000000000000000000e+00,7.870000000000000000e+02,1.075000000000000000e+03,1.188000000000000000e+03,9.340000000000000000e+02,4.720000000000000000e+02,1.383000000000000000e+03,8.840000000000000000e+02,9.930000000000000000e+02,1.285000000000000000e+03,7.870000000000000000e+02,4.520000000000000000e+02,7.110000000000000000e+02
1.595000000000000000e+03,1.217000000000000000e+03,4.020000000000000000e+02,7.870000000000000000e+02,0.000000000000000000e+00,1.363000000000000000e+03,1.816000000000000000e+03,1.053000000000000000e+03,1.209000000000000000e+03,1.682000000000000000e+03,1.671000000000000000e+03,1.447000000000000000e+03,2.065000000000000000e+03,5.830000000000000000e+02,8.940000000000000000e+02,4.420000000000000000e+02
9.170000000000000000e+02,9.440000000000000000e+02,1.691000000000000000e+03,1.075000000000000000e+03,1.363000000000000000e+03,0.000000000000000000e+00,2.087000000000000000e+03,1.997000000000000000e+03,1.376000000000000000e+03,2.447000000000000000e+03,1.358000000000000000e+03,2.033000000000000000e+03,1.770000000000000000e+03,1.731000000000000000e+03,6.250000000000000000e+02,9.340000000000000000e+02
1.339000000000000000e+03,1.143000000000000000e+03,2.137000000000000000e+03,1.188000000000000000e+03,1.816000000000000000e+03,2.087000000000000000e+03,0.000000000000000000e+00,1.049000000000000000e+03,7.390000000000000000e+02,7.930000000000000000e+02,8.760000000000000000e+02,5.010000000000000000e+02,8.030000000000000000e+02,1.417000000000000000e+03,1.559000000000000000e+03,1.887000000000000000e+03
1.683000000000000000e+03,1.283000000000000000e+03,1.244000000000000000e+03,9.340000000000000000e+02,1.053000000000000000e+03,1.997000000000000000e+03,1.049000000000000000e+03,0.000000000000000000e+00,9.050000000000000000e+02,6.360000000000000000e+02,1.443000000000000000e+03,5.550000000000000000e+02,1.658000000000000000e+03,4.880000000000000000e+02,1.373000000000000000e+03,1.344000000000000000e+03
8.020000000000000000e+02,4.610000000000000000e+02,1.584000000000000000e+03,4.720000000000000000e+02,1.209000000000000000e+03,1.376000000000000000e+03,7.390000000000000000e+02,9.050000000000000000e+02,0.000000000000000000e+00,1.129000000000000000e+03,5.540000000000000000e+02,6.890000000000000000e+02,8.740000000000000000e+02,1.006000000000000000e+03,8.210000000000000000e+02,1.183000000000000000e+03
1.915000000000000000e+03,1.586000000000000000e+03,1.877000000000000000e+03,1.383000000000000000e+03,1.682000000000000000e+03,2.447000000000000000e+03,7.930000000000000000e+02,6.360000000000000000e+02,1.129000000000000000e+03,0.000000000000000000e+00,1.535000000000000000e+03,4.440000000000000000e+02,1.580000000000000000e+03,1.124000000000000000e+03,1.833000000000000000e+03,1.930000000000000000e+03
4.870000000000000000e+02,5.120000000000000000e+02,2.065000000000000000e+03,8.840000000000000000e+02,1.671000000000000000e+03,1.358000000000000000e+03,8.760000000000000000e+02,1.443000000000000000e+03,5.540000000000000000e+02,1.535000000000000000e+03,0.000000000000000000e+00,1.103000000000000000e+03,4.390000000000000000e+02,1.552000000000000000e+03,1.007000000000000000e+03,1.526000000000000000e+03
1.472000000000000000e+03,1.149000000000000000e+03,1.720000000000000000e+03,9.930000000000000000e+02,1.447000000000000000e+03,2.033000000000000000e+03,5.010000000000000000e+02,5.550000000000000000e+02,6.890000000000000000e+02,4.440000000000000000e+02,1.103000000000000000e+03,0.000000000000000000e+00,1.202000000000000000e+03,9.690000000000000000e+02,1.433000000000000000e+03,1.614000000000000000e+03
8.610000000000000000e+02,9.500000000000000000e+02,2.450000000000000000e+03,1.285000000000000000e+03,2.065000000000000000e+03,1.770000000000000000e+03,8.030000000000000000e+02,1.658000000000000000e+03,8.740000000000000000e+02,1.580000000000000000e+03,4.390000000000000000e+02,1.202000000000000000e+03,0.000000000000000000e+00,1.867000000000000000e+03,1.446000000000000000e+03,1.955000000000000000e+03
1.652000000000000000e+03,1.233000000000000000e+03,7.610000000000000000e+02,7.870000000000000000e+02,5.830000000000000000e+02,1.731000000000000000e+03,1.417000000000000000e+03,4.880000000000000000e+02,1.006000000000000000e+03,1.124000000000000000e+03,1.552000000000000000e+03,9.690000000000000000e+02,1.867000000000000000e+03,0.000000000000000000e+00,1.138000000000000000e+03,9.380000000000000000e+02
7.550000000000000000e+02,4.970000000000000000e+02,1.281000000000000000e+03,4.520000000000000000e+02,8.940000000000000000e+02,6.250000000000000000e+02,1.559000000000000000e+03,1.373000000000000000e+03,8.210000000000000000e+02,1.833000000000000000e+03,1.007000000000000000e+03,1.433000000000000000e+03,1.446000000000000000e+03,1.138000000000000000e+03,0.000000000000000000e+00,5.770000000000000000e+02
1.331000000000000000e+03,1.022000000000000000e+03,7.610000000000000000e+02,7.110000000000000000e+02,4.420000000000000000e+02,9.340000000000000000e+02,1.887000000000000000e+03,1.344000000000000000e+03,1.183000000000000000e+03,1.930000000000000000e+03,1.526000000000000000e+03,1.614000000000000000e+03,1.955000000000000000e+03,9.380000000000000000e+02,5.770000000000000000e+02,0.000000000000000000e+00
