0.000000000000000000e+00,1.548000000000000000e+03,2.195000000000000000e+03,1.213000000000000000e+03,2.391000000000000000e+03,2.635000000000000000e+03,1.652000000000000000e+03,1.967000000000000000e+03,2.469000000000000000e+03,7.200000000000000000e+02,2.887000000000000000e+03,2.741000000000000000e+03,1.999000000000000000e+03,2.495000000000000000e+03,1.923000000000000000e+03,2.183000000000000000e+03,2.286000000000000000e+03,3.288000000000000000e+03,1.128000000000000000e+03,1.133000000000000000e+03,3.033000000000000000e+03,6.570000000000000000e+02,3.528000000000000000e+03,3.230000000000000000e+03,1.374000000000000000e+03,1.594000000000000000e+03,3.260000000000000000e+02,2.765000000000000000e+03,2.302000000000000000e+03,1.597000000000000000e+03,1.835000000000000000e+03,1.881000000000000000e+03,2.575000000000000000e+03,2.699000000000000000e+03,2.265000000000000000e+03,1.793000000000000000e+03,2.161000000000000000e+03,2.519000000000000000e+03,8.160000000000000000e+02,2.804000000000000000e+03,1.001000000000000000e+03,3.320000000000000000e+02,1.054000000000000000e+03,2.547000000000000000e+03,3.078000000000000000e+03,1.540000000000000000e+03,1.277000000000000000e+03,2.422000000000000000e+03,1.972000000000000000e+03,1.489000000000000000e+03,2.255000000000000000e+03
1.548000000000000000e+03,0.000000000000000000e+00,1.003000000000000000e+03,6.620000000000000000e+02,9.490000000000000000e+02,1.110000000000000000e+03,6.870000000000000000e+02,1.409000000000000000e+03,1.629000000000000000e+03,1.194000000000000000e+03,1.477000000000000000e+03,2.037000000000000000e+03,4.620000000000000000e+02,1.295000000000000000e+03,6.810000000000000000e+02,1.300000000000000000e+03,2.048000000000000000e+03,1.899000000000000000e+03,7.180000000000000000e+02,1.178000000000000000e+03,1.486000000000000000e+03,8.910000000000000000e+02,2.063000000000000000e+03,1.717000000000000000e+03,1.519000000000000000e+03,1.151000000000000000e+03,1.434000000000000000e+03,1.250000000000000000e+03,1.706000000000000000e+03,3.360000000000000000e+02,3.730000000000000000e+02,9.140000000000000000e+02,1.373000000000000000e+03,1.151000000000000000e+03,7.230000000000000000e+02,1.691000000000000000e+03,7.760000000000000000e+02,1.141000000000000000e+03,9.050000000000000000e+02,1.827000000000000000e+03,5.480000000000000000e+02,1.218000000000000000e+03,1.474000000000000000e+03,2.121000000000000000e+03,1.866000000000000000e+03,6.940000000000000000e+02,3.530000000000000000e+02,8.900000000000000000e+02,1.013000000000000000e+03,3.230000000000000000e+02,9.700000000000000000e+02
2.195000000000000000e+03,1.003000000000000000e+03,0.000000000000000000e+00,9.820000000000000000e+02,1.468000000000000000e+03,8.580000000000000000e+02,5.430000000000000000e+02,2.375000000000000000e+03,2.489000000000000000e+03,2.089000000000000000e+03,1.893000000000000000e+03,2.909000000000000000e+03,1.005000000000000000e+03,1.999000000000000000e+03,1.529000000000000000e+03,2.187000000000000000e+03,3.028000000000000000e+03,2.267000000000000000e+03,1.695000000000000000e+03,2.159000000000000000e+03,1.398000000000000000e+03,1.619000000000000000e+03,2.257000000000000000e+03,1.827000000000000000e+03,2.513000000000000000e+03,2.149000000000000000e+03,2.206000000000000000e+03,1.470000000000000000e+03,2.639000000000000000e+03,1.306000000000000000e+03,6.620000000000000000e+02,1.836000000000000000e+03,3.930000000000000000e+02,1.158000000000000000e+03,8.230000000000000000e+02,2.692000000000000000e+03,3.460000000000000000e+02,4.220000000000000000e+02,1.381000000000000000e+03,2.596000000000000000e+03,1.325000000000000000e+03,1.882000000000000000e+03,2.433000000000000000e+03,3.066000000000000000e+03,2.455000000000000000e+03,1.685000000000000000e+03,1.326000000000000000e+03,1.176000000000000000e+03,3.250000000000000000e+02,8.000000000000000000e+02,1.685000000000000000e+03
1.213000000000000000e+03,6.620000000000000000e+02,9.820000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+03,1.525000000000000000e+03,4.390000000000000000e+02,1.913000000000000000e+03,2.228000000000000000e+03,1.206000000000000000e+03,2.127000000000000000e+03,2.618000000000000000e+03,1.076000000000000000e+03,1.952000000000000000e+03,1.326000000000000000e+03,1.895000000000000000e+03,2.494000000000000000e+03,2.548000000000000000e+03,9.830000000000000000e+02,1.401000000000000000e+03,2.003000000000000000e+03,6.720000000000000000e+02,2.683000000000000000e+03,2.308000000000000000e+03,1.774000000000000000e+03,1.582000000000000000e+03,1.244000000000000000e+03,1.852000000000000000e+03,2.243000000000000000e+03,9.460000000000000000e+02,7.480000000000000000e+02,1.503000000000000000e+03,1.364000000000000000e+03,1.677000000000000000e+03,1.217000000000000000e+03,2.063000000000000000e+03,9.830000000000000000e+02,1.322000000000000000e+03,4.010000000000000000e+02,2.461000000000000000e+03,4.780000000000000000e+02,9.030000000000000000e+02,1.606000000000000000e+03,2.629000000000000000e+03,2.527000000000000000e+03,1.201000000000000000e+03,7.150000000000000000e+02,1.484000000000000000e+03,7.800000000000000000e+02,3.950000000000000000e+02,1.630000000000000000e+03
2.391000000000000000e+03,9.490000000000000000e+02,1.468000000000000000e+03,1.600000000000000000e+03,0.000000000000000000e+00,8.800000000000000000e+02,1.477000000000000000e+03,1.279000000000000000e+03,1.144000000000000000e+03,1.848000000000000000e+03,5.280000000000000000e+02,1.546000000000000000e+03,5.410000000000000000e+02,5.600000000000000000e+02,5.180000000000000000e+02,9.310000000000000000e+02,1.904000000000000000e+03,9.500000000000000000e+02,1.312000000000000000e+03,1.620000000000000000e+03,8.540000000000000000e+02,1.755000000000000000e+03,1.139000000000000000e+03,8.630000000000000000e+02,1.822000000000000000e+03,1.285000000000000000e+03,2.199000000000000000e+03,4.390000000000000000e+02,1.406000000000000000e+03,7.950000000000000000e+02,9.480000000000000000e+02,7.750000000000000000e+02,1.683000000000000000e+03,6.250000000000000000e+02,6.530000000000000000e+02,1.764000000000000000e+03,1.122000000000000000e+03,1.295000000000000000e+03,1.847000000000000000e+03,1.159000000000000000e+03,1.444000000000000000e+03,2.079000000000000000e+03,1.945000000000000000e+03,1.822000000000000000e+03,9.960000000000000000e+02,9.540000000000000000e+02,1.120000000000000000e+03,3.390000000000000000e+02,1.664000000000000000e+03,1.217000000000000000e+03,3.310000000000000000e+02
2.635000000000000000e+03,1.110000000000000000e+03,8.580000000000000000e+02,1.525000000000000000e+03,8.800000000000000000e+02,0.000000000000000000e+00,1.183000000000000000e+03,2.095000000000000000e+03,2.024000000000000000e+03,2.293000000000000000e+03,1.144000000000000000e+03,2.426000000000000000e+03,7.420000000000000000e+02,1.435000000000000000e+03,1.217000000000000000e+03,1.790000000000000000e+03,2.745000000000000000e+03,1.466000000000000000e+03,1.779000000000000000e+03,2.202000000000000000e+03,5.410000000000000000e+02,1.984000000000000000e+03,1.409000000000000000e+03,9.750000000000000000e+02,2.490000000000000000e+03,2.003000000000000000e+03,2.543000000000000000e+03,6.840000000000000000e+02,2.268000000000000000e+03,1.230000000000000000e+03,8.030000000000000000e+02,1.544000000000000000e+03,9.070000000000000000e+02,3.370000000000000000e+02,4.000000000000000000e+02,2.532000000000000000e+03,5.920000000000000000e+02,5.090000000000000000e+02,1.896000000000000000e+03,2.023000000000000000e+03,1.639000000000000000e+03,2.303000000000000000e+03,2.522000000000000000e+03,2.692000000000000000e+03,1.754000000000000000e+03,1.567000000000000000e+03,1.446000000000000000e+03,5.440000000000000000e+02,1.161000000000000000e+03,1.162000000000000000e+03,1.194000000000000000e+03
1.652000000000000000e+03,6.870000000000000000e+02,5.430000000000000000e+02,4.390000000000000000e+02,1.477000000000000000e+03,1.183000000000000000e+03,0.000000000000000000e+00,2.088000000000000000e+03,2.311000000000000000e+03,1.593000000000000000e+03,1.979000000000000000e+03,2.721000000000000000e+03,9.370000000000000000e+02,1.926000000000000000e+03,1.347000000000000000e+03,1.984000000000000000e+03,2.714000000000000000e+03,2.390000000000000000e+03,1.267000000000000000e+03,1.721000000000000000e+03,1.699000000000000000e+03,1.092000000000000000e+03,2.466000000000000000e+03,2.061000000000000000e+03,2.089000000000000000e+03,1.803000000000000000e+03,1.674000000000000000e+03,1.632000000000000000e+03,2.391000000000000000e+03,1.023000000000000000e+03,5.300000000000000000e+02,1.600000000000000000e+03,9.260000000000000000e+02,1.395000000000000000e+03,9.520000000000000000e+02,2.325000000000000000e+03,5.990000000000000000e+02,9.030000000000000000e+02,8.380000000000000000e+02,2.489000000000000000e+03,8.270000000000000000e+02,1.342000000000000000e+03,1.965000000000000000e+03,2.803000000000000000e+03,2.461000000000000000e+03,1.365000000000000000e+03,9.220000000000000000e+02,1.277000000000000000e+03,3.720000000000000000e+02,3.780000000000000000e+02,1.595000000000000000e+03
1.967000000000000000e+03,1.409000000000000000e+03,2.375000000000000000e+03,1.913000000000000000e+03,1.279000000000000000e+03,2.095000000000000000e+03,2.088000000000000000e+03,0.000000000000000000e+00,5.390000000000000000e+02,1.248000000000000000e+03,1.487000000000000000e+03,7.780000000000000000e+02,1.426000000000000000e+03,9.140000000000000000e+02,8.890000000000000000e+02,4.020000000000000000e+02,6.600000000000000000e+02,1.746000000000000000e+03,9.840000000000000000e+02,8.390000000000000000e+02,2.129000000000000000e+03,1.571000000000000000e+03,2.106000000000000000e+03,2.021000000000000000e+03,7.660000000000000000e+02,3.800000000000000000e+02,1.660000000000000000e+03,1.696000000000000000e+03,3.480000000000000000e+02,1.078000000000000000e+03,1.713000000000000000e+03,5.580000000000000000e+02,2.706000000000000000e+03,1.896000000000000000e+03,1.748000000000000000e+03,5.180000000000000000e+02,2.080000000000000000e+03,2.383000000000000000e+03,1.892000000000000000e+03,9.010000000000000000e+02,1.478000000000000000e+03,1.777000000000000000e+03,1.047000000000000000e+03,7.180000000000000000e+02,1.330000000000000000e+03,7.250000000000000000e+02,1.201000000000000000e+03,1.573000000000000000e+03,2.421000000000000000e+03,1.710000000000000000e+03,9.520000000000000000e+02
2.469000000000000000e+03,1.629000000000000000e+03,2.489000000000000000e+03,2.228000000000000000e+03,1.144000000000000000e+03,2.024000000000000000e+03,2.311000000000000000e+03,5.390000000000000000e+02,0.000000000000000000e+00,1.758000000000000000e+03,1.154000000000000000e+03,4.200000000000000000e+02,1.486000000000000000e+03,6.160000000000000000e+02,9.710000000000000000e+02,3.340000000000000000e+02,8.770000000000000000e+02,1.316000000000000000e+03,1.407000000000000000e+03,1.360000000000000000e+03,1.920000000000000000e+03,2.008000000000000000e+03,1.698000000000000000e+03,1.705000000000000000e+03,1.303000000000000000e+03,8.800000000000000000e+02,2.173000000000000000e+03,1.483000000000000000e+03,3.580000000000000000e+02,1.299000000000000000e+03,1.853000000000000000e+03,7.250000000000000000e+02,2.770000000000000000e+03,1.758000000000000000e+03,1.746000000000000000e+03,9.970000000000000000e+02,2.160000000000000000e+03,2.404000000000000000e+03,2.286000000000000000e+03,3.630000000000000000e+02,1.848000000000000000e+03,2.251000000000000000e+03,1.586000000000000000e+03,7.020000000000000000e+02,8.360000000000000000e+02,1.047000000000000000e+03,1.523000000000000000e+03,1.480000000000000000e+03,2.602000000000000000e+03,1.951000000000000000e+03,8.360000000000000000e+02
7.200000000000000000e+02,1.194000000000000000e+03,2.089000000000000000e+03,1.206000000000000000e+03,1.848000000000000000e+03,2.293000000000000000e+03,1.593000000000000000e+03,1.248000000000000000e+03,1.758000000000000000e+03,0.000000000000000000e+00,2.301000000000000000e+03,2.020000000000000000e+03,1.574000000000000000e+03,1.848000000000000000e+03,1.341000000000000000e+03,1.487000000000000000e+03,1.592000000000000000e+03,2.679000000000000000e+03,5.400000000000000000e+02,4.140000000000000000e+02,2.597000000000000000e+03,5.600000000000000000e+02,2.958000000000000000e+03,2.711000000000000000e+03,6.980000000000000000e+02,8.790000000000000000e+02,4.160000000000000000e+02,2.263000000000000000e+03,1.582000000000000000e+03,1.099000000000000000e+03,1.554000000000000000e+03,1.225000000000000000e+03,2.482000000000000000e+03,2.274000000000000000e+03,1.896000000000000000e+03,1.099000000000000000e+03,1.944000000000000000e+03,2.316000000000000000e+03,9.440000000000000000e+02,2.101000000000000000e+03,7.680000000000000000e+02,5.890000000000000000e+02,4.280000000000000000e+02,1.837000000000000000e+03,2.413000000000000000e+03,9.150000000000000000e+02,8.480000000000000000e+02,1.959000000000000000e+03,1.962000000000000000e+03,1.292000000000000000e+03,1.651000000000000000e+03
2.887000000000000000e+03,1.477000000000000000e+03,1.893000000000000000e+03,2.127000000000000000e+03,5.280000000000000000e+02,1.144000000000000000e+03,1.979000000000000000e+03,1.487000000000000000e+03,1.154000000000000000e+03,2.301000000000000000e+03,0.000000000000000000e+00,1.476000000000000000e+03,1.058000000000000000e+03,5.750000000000000000e+02,9.670000000000000000e+02,1.087000000000000000e+03,2.018000000000000000e+03,4.210000000000000000e+02,1.779000000000000000e+03,2.020000000000000000e+03,8.340000000000000000e+02,2.264000000000000000e+03,6.590000000000000000e+02,5.520000000000000000e+02,2.156000000000000000e+03,1.614000000000000000e+03,2.674000000000000000e+03,4.620000000000000000e+02,1.491000000000000000e+03,1.303000000000000000e+03,1.451000000000000000e+03,1.116000000000000000e+03,2.038000000000000000e+03,8.110000000000000000e+02,1.077000000000000000e+03,2.004000000000000000e+03,1.553000000000000000e+03,1.636000000000000000e+03,2.373000000000000000e+03,1.001000000000000000e+03,1.964000000000000000e+03,2.584000000000000000e+03,2.334000000000000000e+03,1.852000000000000000e+03,6.180000000000000000e+02,1.387000000000000000e+03,1.631000000000000000e+03,7.220000000000000000e+02,2.129000000000000000e+03,1.741000000000000000e+03,6.510000000000000000e+02
2.741000000000000000e+03,2.037000000000000000e+03,2.909000000000000000e+03,2.618000000000000000e+03,1.546000000000000000e+03,2.426000000000000000e+03,2.721000000000000000e+03,7.780000000000000000e+02,4.200000000000000000e+02,2.020000000000000000e+03,1.476000000000000000e+03,0.000000000000000000e+00,1.905000000000000000e+03,9.960000000000000000e+02,1.388000000000000000e+03,7.370000000000000000e+02,7.530000000000000000e+02,1.545000000000000000e+03,1.744000000000000000e+03,1.608000000000000000e+03,2.282000000000000000e+03,2.340000000000000000e+03,1.936000000000000000e+03,2.017000000000000000e+03,1.458000000000000000e+03,1.157000000000000000e+03,2.429000000000000000e+03,1.853000000000000000e+03,4.390000000000000000e+02,1.703000000000000000e+03,2.271000000000000000e+03,1.124000000000000000e+03,3.188000000000000000e+03,2.148000000000000000e+03,2.161000000000000000e+03,1.073000000000000000e+03,2.580000000000000000e+03,2.819000000000000000e+03,2.644000000000000000e+03,4.920000000000000000e+02,2.215000000000000000e+03,2.555000000000000000e+03,1.774000000000000000e+03,4.550000000000000000e+02,1.015000000000000000e+03,1.420000000000000000e+03,1.905000000000000000e+03,1.885000000000000000e+03,3.018000000000000000e+03,2.357000000000000000e+03,1.249000000000000000e+03
1.999000000000000000e+03,4.620000000000000000e+02,1.005000000000000000e+03,1.076000000000000000e+03,5.410000000000000000e+02,7.420000000000000000e+02,9.370000000000000000e+02,1.426000000000000000e+03,1.486000000000000000e+03,1.574000000000000000e+03,1.058000000000000000e+03,1.905000000000000000e+03,0.000000000000000000e+00,1.011000000000000000e+03,5.430000000000000000e+02,1.192000000000000000e+03,2.086000000000000000e+03,1.477000000000000000e+03,1.047000000000000000e+03,1.460000000000000000e+03,1.038000000000000000e+03,1.343000000000000000e+03,1.611000000000000000e+03,1.256000000000000000e+03,1.750000000000000000e+03,1.280000000000000000e+03,1.861000000000000000e+03,7.900000000000000000e+02,1.656000000000000000e+03,4.890000000000000000e+02,4.110000000000000000e+02,8.690000000000000000e+02,1.294000000000000000e+03,7.070000000000000000e+02,3.480000000000000000e+02,1.821000000000000000e+03,6.750000000000000000e+02,9.570000000000000000e+02,1.362000000000000000e+03,1.599000000000000000e+03,1.005000000000000000e+03,1.672000000000000000e+03,1.781000000000000000e+03,2.086000000000000000e+03,1.525000000000000000e+03,8.310000000000000000e+02,7.410000000000000000e+02,4.280000000000000000e+02,1.153000000000000000e+03,6.850000000000000000e+02,6.870000000000000000e+02
